demand_key,status,price
1035856|2026-10-01,COMPONENT_ERROR,
1035886|2026-10-01,CALCULATED,21848.900001562197
1035997|2026-10-01,COMPONENT_ERROR,
1036023|2026-10-01,COMPONENT_ERROR,
1036031|2026-10-01,COMPONENT_ERROR,
1036044|2026-10-01,COMPONENT_ERROR,
1036092|2026-10-01,COMPONENT_ERROR,
1036100|2026-10-01,CALCULATED,94220.1291
1036111|2026-10-01,CALCULATED,64877.12210000001
1036117|2026-10-01,COMPONENT_ERROR,
1036135|2026-10-01,COMPONENT_ERROR,
1036149|2026-10-01,COMPONENT_ERROR,
1036161|2026-10-01,CALCULATED,19983.7500016352
1036257|2026-10-01,CALCULATED,97362.26698770492
1036281|2026-10-01,CALCULATED,96143.29804
1037109|2026-10-01,COMPONENT_ERROR,
1037402|2026-10-01,COMPONENT_ERROR,
1037421|2026-10-01,COMPONENT_ERROR,
1037424|2026-10-01,COMPONENT_ERROR,
1037426|2026-10-01,COMPONENT_ERROR,
1037513|2026-10-01,COMPONENT_ERROR,
1037812|2026-10-01,COMPONENT_ERROR,
1037813|2026-10-01,COMPONENT_ERROR,
1037842|2026-10-01,COMPONENT_ERROR,
1038041|2026-10-01,COMPONENT_ERROR,
1038044|2026-10-01,SPOT_NOT_CALCULATED,
1038058|2026-10-01,COMPONENT_ERROR,
1038060|2026-10-01,COMPONENT_ERROR,
1038063|2026-10-01,COMPONENT_ERROR,
1038101|2026-10-01,CALCULATED,94220.1291
1038102|2026-10-01,COMPONENT_ERROR,
1038103|2026-10-01,CALCULATED,153838.76298924888
1038110|2026-10-01,SPOT_NOT_CALCULATED,
1038127|2026-10-01,CALCULATED,75089.87028
1038130|2026-10-01,COMPONENT_ERROR,
1038135|2026-10-01,CALCULATED,79865.3796116768
1038152|2026-10-01,COMPONENT_ERROR,
1038186|2026-10-01,COMPONENT_ERROR,
1038189|2026-10-01,COMPONENT_ERROR,
1038191|2026-10-01,COMPONENT_ERROR,
1038196|2026-10-01,CALCULATED,114655.19341972085
1038207|2026-10-01,COMPONENT_ERROR,
1038214|2026-10-01,COMPONENT_ERROR,
1038220|2026-10-01,CALCULATED,21316.0000022192
1038228|2026-10-01,COMPONENT_ERROR,
1038243|2026-10-01,CALCULATED,20783.099996642
1038253|2026-10-01,COMPONENT_ERROR,
1038255|2026-10-01,COMPONENT_ERROR,
1038262|2026-10-01,CALCULATED,153372.0341201529
1038268|2026-10-01,COMPONENT_ERROR,
1038281|2026-10-01,COMPONENT_ERROR,
1038295|2026-10-01,COMPONENT_ERROR,
1038297|2026-10-01,COMPONENT_ERROR,
1038298|2026-10-01,COMPONENT_ERROR,
1038300|2026-10-01,CALCULATED,114655.19341972085
1038301|2026-10-01,COMPONENT_ERROR,
1038306|2026-10-01,COMPONENT_ERROR,
1038308|2026-10-01,COMPONENT_ERROR,
1038322|2026-10-01,COMPONENT_ERROR,
1038343|2026-10-01,CALCULATED,98399.45502
1038354|2026-10-01,CALCULATED,81226.63863999999
1038359|2026-10-01,SPOT_NOT_CALCULATED,
1038384|2026-10-01,COMPONENT_ERROR,
1038417|2026-10-01,COMPONENT_ERROR,
1038423|2026-10-01,FORMULA_NOT_FOUND,
1038435|2026-10-01,COMPONENT_ERROR,
1038436|2026-10-01,CALCULATED,44390.57
1038450|2026-10-01,COMPONENT_ERROR,
1038455|2026-10-01,COMPONENT_ERROR,
1038462|2026-10-01,COMPONENT_ERROR,
1038466|2026-10-01,COMPONENT_ERROR,
1038469|2026-10-01,CALCULATED,19983.7500016352
1038472|2026-10-01,COMPONENT_ERROR,
1038479|2026-10-01,COMPONENT_ERROR,
1038497|2026-10-01,COMPONENT_ERROR,
1038499|2026-10-01,SPOT_NOT_CALCULATED,
1038500|2026-10-01,FORMULA_NOT_FOUND,
1038518|2026-10-01,CALCULATED,81226.63863999999
1038529|2026-10-01,COMPONENT_ERROR,
1038537|2026-10-01,COMPONENT_ERROR,
1038560|2026-10-01,COMPONENT_ERROR,
1038565|2026-10-01,CALCULATED,80929.1943
1038572|2026-10-01,CALCULATED,96143.29804
1038573|2026-10-01,COMPONENT_ERROR,
1038575|2026-10-01,COMPONENT_ERROR,
1038577|2026-10-01,CALCULATED,8.03
1038587|2026-10-01,CALCULATED,59087.952
1038604|2026-10-01,COMPONENT_ERROR,
1038605|2026-10-01,CALCULATED,87049.215
1038614|2026-10-01,COMPONENT_ERROR,
1038624|2026-10-01,CALCULATED,95699.24488
1038629|2026-10-01,COMPONENT_ERROR,
1038650|2026-10-01,COMPONENT_ERROR,
1038664|2026-10-01,COMPONENT_ERROR,
1038718|2026-10-01,CALCULATED_WITH_EXPIRED_FORMULA,161330.0
1038976|2026-10-01,COMPONENT_ERROR,
1039005|2026-10-01,COMPONENT_ERROR,
1039563|2026-10-01,FORMULA_NOT_FOUND,
1039802|2026-10-01,COMPONENT_ERROR,
1039804|2026-10-01,COMPONENT_ERROR,
1039824|2026-10-01,COMPONENT_ERROR,
1039825|2026-10-01,COMPONENT_ERROR,
1041150|2026-10-01,CALCULATED,44343.817289022794
1041162|2026-10-01,FORMULA_NOT_FOUND,
1023422|2026-11-01,CALCULATED,991.34
1023511|2026-11-01,FORMULA_NOT_FOUND,
1023520|2026-11-01,FORMULA_NOT_FOUND,
1023544|2026-11-01,FORMULA_NOT_FOUND,
1023602|2026-11-01,SPOT_NOT_CALCULATED,
1023691|2026-11-01,FORMULA_NOT_FOUND,
1023811|2026-11-01,FORMULA_NOT_FOUND,
1023832|2026-11-01,SPOT_NOT_CALCULATED,
1023904|2026-11-01,CALCULATED,99440.6
1023990|2026-11-01,SPOT_NOT_CALCULATED,
1024026|2026-11-01,COMPONENT_ERROR,
1024033|2026-11-01,FORMULA_NOT_FOUND,
1024191|2026-11-01,FORMULA_NOT_FOUND,
1024218|2026-11-01,CALCULATED,102200.0
1024220|2026-11-01,FORMULA_NOT_FOUND,
1024237|2026-11-01,COMPONENT_ERROR,
1024260|2026-11-01,CALCULATED,121180.0
1024308|2026-11-01,SPOT_NOT_CALCULATED,
1024316|2026-11-01,COMPONENT_ERROR,
1024317|2026-11-01,COMPONENT_ERROR,
1024318|2026-11-01,COMPONENT_ERROR,
1024319|2026-11-01,COMPONENT_ERROR,
1024328|2026-11-01,SPOT_NOT_CALCULATED,
1024350|2026-11-01,FORMULA_NOT_FOUND,
1024433|2026-11-01,SPOT_NOT_CALCULATED,
1024444|2026-11-01,FORMULA_NOT_FOUND,
1024477|2026-11-01,FORMULA_NOT_FOUND,
1024496|2026-11-01,COMPONENT_ERROR,
1024531|2026-11-01,COMPONENT_ERROR,
1024534|2026-11-01,CALCULATED,112966.73832858828
1024540|2026-11-01,FORMULA_NOT_FOUND,
1024549|2026-11-01,SPOT_NOT_CALCULATED,
1024559|2026-11-01,FORMULA_NOT_FOUND,
1024566|2026-11-01,COMPONENT_ERROR,
1024567|2026-11-01,COMPONENT_ERROR,
1024568|2026-11-01,FORMULA_NOT_FOUND,
1024611|2026-11-01,FORMULA_NOT_FOUND,
1024668|2026-11-01,FORMULA_NOT_FOUND,
1024669|2026-11-01,FORMULA_NOT_FOUND,
1024684|2026-11-01,FORMULA_NOT_FOUND,
1024686|2026-11-01,CALCULATED,991.34
1024700|2026-11-01,CALCULATED,991.34
1024701|2026-11-01,CALCULATED,991.34
1024704|2026-11-01,CALCULATED,991.34
1024706|2026-11-01,CALCULATED,991.34
1024822|2026-11-01,FORMULA_NOT_FOUND,
1024842|2026-11-01,SPOT_NOT_CALCULATED,
1024856|2026-11-01,FORMULA_NOT_FOUND,
1025129|2026-11-01,FORMULA_NOT_FOUND,
1025139|2026-11-01,FORMULA_NOT_FOUND,
1025449|2026-11-01,FORMULA_NOT_FOUND,
1025488|2026-11-01,CALCULATED,991.34
1025785|2026-11-01,SPOT_NOT_CALCULATED,
1025843|2026-11-01,FORMULA_NOT_FOUND,
1025885|2026-11-01,FORMULA_NOT_FOUND,
1025894|2026-11-01,FORMULA_NOT_FOUND,
1025907|2026-11-01,FORMULA_NOT_FOUND,
1025942|2026-11-01,COMPONENT_ERROR,
1025943|2026-11-01,COMPONENT_ERROR,
1025993|2026-11-01,SPOT_NOT_CALCULATED,
1026048|2026-11-01,CALCULATED,104390.0
1026207|2026-11-01,CALCULATED,100964.11
1026255|2026-11-01,CALCULATED,74151.97846656159
1026488|2026-11-01,FORMULA_NOT_FOUND,
1026608|2026-11-01,FORMULA_NOT_FOUND,
1026626|2026-11-01,SPOT_NOT_CALCULATED,
1026842|2026-11-01,CALCULATED,121180.0
1026880|2026-11-01,FORMULA_NOT_FOUND,
1026910|2026-11-01,SPOT_NOT_CALCULATED,
1026924|2026-11-01,SPOT_NOT_CALCULATED,
1027128|2026-11-01,SPOT_NOT_CALCULATED,
1027236|2026-11-01,SPOT_NOT_CALCULATED,
1027241|2026-11-01,SPOT_NOT_CALCULATED,
1027264|2026-11-01,SPOT_NOT_CALCULATED,
1027294|2026-11-01,COMPONENT_ERROR,
1027355|2026-11-01,COMPONENT_ERROR,
1027356|2026-11-01,FORMULA_NOT_FOUND,
1027363|2026-11-01,COMPONENT_ERROR,
1027393|2026-11-01,SPOT_NOT_CALCULATED,
1027442|2026-11-01,CALCULATED,991.34
1027568|2026-11-01,FORMULA_NOT_FOUND,
1027973|2026-11-01,FORMULA_NOT_FOUND,
1027986|2026-11-01,FORMULA_NOT_FOUND,
1028081|2026-11-01,SPOT_NOT_CALCULATED,
1028100|2026-11-01,CALCULATED,1037.8077201771202
1028420|2026-11-01,COMPONENT_ERROR,
1028421|2026-11-01,COMPONENT_ERROR,
1028422|2026-11-01,COMPONENT_ERROR,
1028854|2026-11-01,FORMULA_NOT_FOUND,
1029091|2026-11-01,FORMULA_NOT_FOUND,
1030562|2026-11-01,SPOT_NOT_CALCULATED,
1031251|2026-11-01,FORMULA_NOT_FOUND,
1032221|2026-11-01,CALCULATED,102942.4246
1032223|2026-11-01,FORMULA_NOT_FOUND,
1032243|2026-11-01,COMPONENT_ERROR,
1032247|2026-11-01,CALCULATED,113704.7262077936
1032258|2026-11-01,COMPONENT_ERROR,
1032263|2026-11-01,FORMULA_NOT_FOUND,
1032306|2026-11-01,FORMULA_NOT_FOUND,
1032308|2026-11-01,FORMULA_NOT_FOUND,
1032325|2026-11-01,COMPONENT_ERROR,
1032398|2026-11-01,SPOT_NOT_CALCULATED,
1032402|2026-11-01,FORMULA_NOT_FOUND,
1032410|2026-11-01,FORMULA_NOT_FOUND,
1032418|2026-11-01,FORMULA_NOT_FOUND,
1032427|2026-11-01,FORMULA_NOT_FOUND,
1032457|2026-11-01,FORMULA_NOT_FOUND,
1032474|2026-11-01,FORMULA_NOT_FOUND,
1032485|2026-11-01,FORMULA_NOT_FOUND,
1032555|2026-11-01,FORMULA_NOT_FOUND,
1032566|2026-11-01,COMPONENT_ERROR,
1032610|2026-11-01,FORMULA_NOT_FOUND,
1032613|2026-11-01,FORMULA_NOT_FOUND,
1032666|2026-11-01,FORMULA_NOT_FOUND,
1032676|2026-11-01,SPOT_NOT_CALCULATED,
1032679|2026-11-01,FORMULA_NOT_FOUND,
1032683|2026-11-01,FORMULA_NOT_FOUND,
1032713|2026-11-01,FORMULA_NOT_FOUND,
1032808|2026-11-01,FORMULA_NOT_FOUND,
1032826|2026-11-01,FORMULA_NOT_FOUND,
1032831|2026-11-01,FORMULA_NOT_FOUND,
1032906|2026-11-01,FORMULA_NOT_FOUND,
1032915|2026-11-01,COMPONENT_ERROR,
1032935|2026-11-01,FORMULA_NOT_FOUND,
1032983|2026-11-01,FORMULA_NOT_FOUND,
1032990|2026-11-01,SPOT_NOT_CALCULATED,
1033043|2026-11-01,FORMULA_NOT_FOUND,
1033075|2026-11-01,FORMULA_NOT_FOUND,
1033203|2026-11-01,FORMULA_NOT_FOUND,
1033221|2026-11-01,SPOT_NOT_CALCULATED,
1033229|2026-11-01,FORMULA_NOT_FOUND,
1033243|2026-11-01,FORMULA_NOT_FOUND,
1033269|2026-11-01,FORMULA_NOT_FOUND,
1033289|2026-11-01,FORMULA_NOT_FOUND,
1033294|2026-11-01,FORMULA_NOT_FOUND,
1033352|2026-11-01,FORMULA_NOT_FOUND,
1033362|2026-11-01,FORMULA_NOT_FOUND,
1033369|2026-11-01,FORMULA_NOT_FOUND,
1033371|2026-11-01,FORMULA_NOT_FOUND,
1033381|2026-11-01,FORMULA_NOT_FOUND,
1033408|2026-11-01,SPOT_NOT_CALCULATED,
1033446|2026-11-01,CALCULATED,86609.5725
1033455|2026-11-01,FORMULA_NOT_FOUND,
1033466|2026-11-01,SPOT_NOT_CALCULATED,
1033510|2026-11-01,FORMULA_NOT_FOUND,
1033558|2026-11-01,FORMULA_NOT_FOUND,
1033573|2026-11-01,COMPONENT_ERROR,
1033600|2026-11-01,FORMULA_NOT_FOUND,
1033604|2026-11-01,COMPONENT_ERROR,
1033621|2026-11-01,FORMULA_NOT_FOUND,
1033637|2026-11-01,FORMULA_NOT_FOUND,
1033693|2026-11-01,COMPONENT_ERROR,
1033755|2026-11-01,CALCULATED,19983.7500016352
1033847|2026-11-01,COMPONENT_ERROR,
1033901|2026-11-01,CALCULATED_WITH_EXPIRED_FORMULA,125977.56
1033914|2026-11-01,CALCULATED,98399.45502
1033975|2026-11-01,CALCULATED,78530.6479
1033986|2026-11-01,COMPONENT_ERROR,
1034005|2026-11-01,COMPONENT_ERROR,
1034006|2026-11-01,COMPONENT_ERROR,
1034009|2026-11-01,COMPONENT_ERROR,
1034017|2026-11-01,COMPONENT_ERROR,
1034046|2026-11-01,COMPONENT_ERROR,
1034066|2026-11-01,COMPONENT_ERROR,
1034068|2026-11-01,COMPONENT_ERROR,
1034078|2026-11-01,CALCULATED,93920.194
1034150|2026-11-01,COMPONENT_ERROR,
1034179|2026-11-01,COMPONENT_ERROR,
1034187|2026-11-01,COMPONENT_ERROR,
1034200|2026-11-01,COMPONENT_ERROR,
1034211|2026-11-01,CALCULATED,84411.36
1034213|2026-11-01,CALCULATED,84411.36
1034214|2026-11-01,CALCULATED,65994.336
1034215|2026-11-01,CALCULATED,65994.336
1034246|2026-11-01,COMPONENT_ERROR,
1034253|2026-11-01,COMPONENT_ERROR,
1034254|2026-11-01,COMPONENT_ERROR,
1034255|2026-11-01,COMPONENT_ERROR,
1034256|2026-11-01,COMPONENT_ERROR,
1034276|2026-11-01,COMPONENT_ERROR,
1034306|2026-11-01,FORMULA_NOT_FOUND,
1034307|2026-11-01,FORMULA_NOT_FOUND,
1034310|2026-11-01,COMPONENT_ERROR,
1034349|2026-11-01,COMPONENT_ERROR,
1034363|2026-11-01,COMPONENT_ERROR,
1034376|2026-11-01,CALCULATED,29930.0
1034427|2026-11-01,COMPONENT_ERROR,
1034458|2026-11-01,COMPONENT_ERROR,
1034520|2026-11-01,CALCULATED,91797.354
1034703|2026-11-01,COMPONENT_ERROR,
1034758|2026-11-01,COMPONENT_ERROR,
1034849|2026-11-01,COMPONENT_ERROR,
1034854|2026-11-01,COMPONENT_ERROR,
1034859|2026-11-01,COMPONENT_ERROR,
1034868|2026-11-01,CALCULATED,21848.900001562197
1034882|2026-11-01,CALCULATED,150599.0
1034886|2026-11-01,COMPONENT_ERROR,
1034910|2026-11-01,COMPONENT_ERROR,
1034912|2026-11-01,COMPONENT_ERROR,
1034958|2026-11-01,COMPONENT_ERROR,
1034960|2026-11-01,COMPONENT_ERROR,
1034962|2026-11-01,COMPONENT_ERROR,
1034963|2026-11-01,COMPONENT_ERROR,
1034970|2026-11-01,COMPONENT_ERROR,
1034998|2026-11-01,COMPONENT_ERROR,
1035000|2026-11-01,CALCULATED,25550.0
1035016|2026-11-01,CALCULATED,21316.0000022192
1035018|2026-11-01,CALCULATED,10950.0
1035061|2026-11-01,CALCULATED,108454.64
1035071|2026-11-01,COMPONENT_ERROR,
1035099|2026-11-01,CALCULATED,20516.649968026
1035132|2026-11-01,COMPONENT_ERROR,
1035133|2026-11-01,CALCULATED,80929.1943
1035153|2026-11-01,COMPONENT_ERROR,
1035164|2026-11-01,COMPONENT_ERROR,
1035165|2026-11-01,COMPONENT_ERROR,
1035175|2026-11-01,COMPONENT_ERROR,
1035186|2026-11-01,CALCULATED,95699.24488
1035188|2026-11-01,CALCULATED,95699.24488
1035189|2026-11-01,CALCULATED,95699.24488
1035190|2026-11-01,CALCULATED,95699.24488
1035191|2026-11-01,CALCULATED,98399.45502
1035192|2026-11-01,CALCULATED,98399.45502
1035193|2026-11-01,CALCULATED,98399.45502
1035194|2026-11-01,CALCULATED,98399.45502
1035196|2026-11-01,CALCULATED,94220.1291
1035198|2026-11-01,CALCULATED,96143.29804
1035228|2026-11-01,CALCULATED,8.03
1035253|2026-11-01,CALCULATED,81226.63863999999
1035254|2026-11-01,CALCULATED,81226.63863999999
1035255|2026-11-01,CALCULATED,81226.63863999999
1035256|2026-11-01,CALCULATED,81226.63863999999
1035281|2026-11-01,COMPONENT_ERROR,
1035374|2026-11-01,CALCULATED,21316.0000022192
1035375|2026-11-01,CALCULATED,21848.900001562197
1035379|2026-11-01,CALCULATED,19983.7500016352
1035433|2026-11-01,CALCULATED,81226.63863999999
1035435|2026-11-01,COMPONENT_ERROR,
1035441|2026-11-01,COMPONENT_ERROR,
1035468|2026-11-01,SPOT_NOT_CALCULATED,
1035582|2026-11-01,COMPONENT_ERROR,
1035668|2026-11-01,CALCULATED,29192.98297083267
1035675|2026-11-01,COMPONENT_ERROR,
1035676|2026-11-01,COMPONENT_ERROR,
1035715|2026-11-01,COMPONENT_ERROR,
1035722|2026-11-01,CALCULATED_WITH_EXPIRED_FORMULA,6716.0
1035737|2026-11-01,COMPONENT_ERROR,
1035748|2026-11-01,CALCULATED,29930.0
1035774|2026-11-01,COMPONENT_ERROR,
1035787|2026-11-01,CALCULATED,19983.7500016352
1035814|2026-11-01,COMPONENT_ERROR,
1035856|2026-11-01,COMPONENT_ERROR,
1035886|2026-11-01,CALCULATED,21848.900001562197
1035997|2026-11-01,COMPONENT_ERROR,
1036023|2026-11-01,COMPONENT_ERROR,
1036031|2026-11-01,COMPONENT_ERROR,
1036044|2026-11-01,COMPONENT_ERROR,
1036092|2026-11-01,COMPONENT_ERROR,
1036100|2026-11-01,CALCULATED,94220.1291
1036111|2026-11-01,CALCULATED,64877.12210000001
1036117|2026-11-01,COMPONENT_ERROR,
1036135|2026-11-01,COMPONENT_ERROR,
1036149|2026-11-01,COMPONENT_ERROR,
1036161|2026-11-01,CALCULATED,19983.7500016352
1036257|2026-11-01,CALCULATED,97362.26698770492
1036281|2026-11-01,CALCULATED,96143.29804
1036860|2026-11-01,SPOT_NOT_CALCULATED,
1037109|2026-11-01,COMPONENT_ERROR,
1037402|2026-11-01,COMPONENT_ERROR,
1037421|2026-11-01,COMPONENT_ERROR,
1037424|2026-11-01,COMPONENT_ERROR,
1037426|2026-11-01,COMPONENT_ERROR,
1037513|2026-11-01,COMPONENT_ERROR,
1037812|2026-11-01,COMPONENT_ERROR,
1037813|2026-11-01,COMPONENT_ERROR,
1037842|2026-11-01,COMPONENT_ERROR,
1038041|2026-11-01,COMPONENT_ERROR,
1038058|2026-11-01,COMPONENT_ERROR,
1038060|2026-11-01,COMPONENT_ERROR,
1038063|2026-11-01,COMPONENT_ERROR,
1038101|2026-11-01,CALCULATED,94220.1291
1038102|2026-11-01,COMPONENT_ERROR,
1038120|2026-11-01,FORMULA_NOT_FOUND,
1038127|2026-11-01,CALCULATED,75089.87028
1038130|2026-11-01,COMPONENT_ERROR,
1038135|2026-11-01,CALCULATED,79892.61293282727
1038138|2026-11-01,FORMULA_NOT_FOUND,
1038152|2026-11-01,COMPONENT_ERROR,
1038186|2026-11-01,COMPONENT_ERROR,
1038189|2026-11-01,COMPONENT_ERROR,
1038191|2026-11-01,COMPONENT_ERROR,
1038192|2026-11-01,SPOT_NOT_CALCULATED,
1038196|2026-11-01,CALCULATED,114693.6531304262
1038207|2026-11-01,COMPONENT_ERROR,
1038214|2026-11-01,COMPONENT_ERROR,
1038220|2026-11-01,CALCULATED,21316.0000022192
1038228|2026-11-01,COMPONENT_ERROR,
1038243|2026-11-01,CALCULATED,20783.099996642
1038253|2026-11-01,COMPONENT_ERROR,
1038255|2026-11-01,COMPONENT_ERROR,
1038262|2026-11-01,CALCULATED,154163.08761200556
1038268|2026-11-01,COMPONENT_ERROR,
1038281|2026-11-01,COMPONENT_ERROR,
1038295|2026-11-01,COMPONENT_ERROR,
1038297|2026-11-01,COMPONENT_ERROR,
1038298|2026-11-01,COMPONENT_ERROR,
1038300|2026-11-01,CALCULATED,114693.6531304262
1038301|2026-11-01,COMPONENT_ERROR,
1038306|2026-11-01,COMPONENT_ERROR,
1038308|2026-11-01,COMPONENT_ERROR,
1038322|2026-11-01,COMPONENT_ERROR,
1038343|2026-11-01,CALCULATED,98399.45502
1038354|2026-11-01,CALCULATED,81226.63863999999
1038384|2026-11-01,COMPONENT_ERROR,
1038417|2026-11-01,COMPONENT_ERROR,
1038435|2026-11-01,COMPONENT_ERROR,
1038436|2026-11-01,CALCULATED,44390.57
1038450|2026-11-01,COMPONENT_ERROR,
1038455|2026-11-01,COMPONENT_ERROR,
1038462|2026-11-01,COMPONENT_ERROR,
1038466|2026-11-01,COMPONENT_ERROR,
1038469|2026-11-01,CALCULATED,19983.7500016352
1038472|2026-11-01,COMPONENT_ERROR,
1038479|2026-11-01,COMPONENT_ERROR,
1038497|2026-11-01,COMPONENT_ERROR,
1038518|2026-11-01,CALCULATED,81226.63863999999
1038529|2026-11-01,COMPONENT_ERROR,
1038537|2026-11-01,COMPONENT_ERROR,
1038560|2026-11-01,COMPONENT_ERROR,
1038565|2026-11-01,CALCULATED,80929.1943
1038572|2026-11-01,CALCULATED,96143.29804
1038573|2026-11-01,COMPONENT_ERROR,
1038575|2026-11-01,COMPONENT_ERROR,
1038577|2026-11-01,CALCULATED,8.03
1038587|2026-11-01,CALCULATED,59087.952
1038604|2026-11-01,COMPONENT_ERROR,
1038605|2026-11-01,CALCULATED,87049.215
1038614|2026-11-01,COMPONENT_ERROR,
1038624|2026-11-01,CALCULATED,95699.24488
1038629|2026-11-01,COMPONENT_ERROR,
1038650|2026-11-01,COMPONENT_ERROR,
1038664|2026-11-01,COMPONENT_ERROR,
1038718|2026-11-01,CALCULATED_WITH_EXPIRED_FORMULA,161330.0
1038866|2026-11-01,SPOT_NOT_CALCULATED,
1039005|2026-11-01,COMPONENT_ERROR,
1039563|2026-11-01,FORMULA_NOT_FOUND,
1039650|2026-11-01,SPOT_NOT_CALCULATED,
1039804|2026-11-01,COMPONENT_ERROR,
1039824|2026-11-01,COMPONENT_ERROR,
1039825|2026-11-01,COMPONENT_ERROR,
1041150|2026-11-01,CALCULATED,43814.37761592669
1041162|2026-11-01,FORMULA_NOT_FOUND,
1023422|2026-12-01,CALCULATED,984.259
1023511|2026-12-01,FORMULA_NOT_FOUND,
1023520|2026-12-01,FORMULA_NOT_FOUND,
1023544|2026-12-01,FORMULA_NOT_FOUND,
1023832|2026-12-01,SPOT_NOT_CALCULATED,
1023904|2026-12-01,CALCULATED,99440.6
1023913|2026-12-01,FORMULA_NOT_FOUND,
1023927|2026-12-01,FORMULA_NOT_FOUND,
1023990|2026-12-01,SPOT_NOT_CALCULATED,
1024026|2026-12-01,COMPONENT_ERROR,
1024033|2026-12-01,FORMULA_NOT_FOUND,
1024050|2026-12-01,SPOT_NOT_CALCULATED,
1024062|2026-12-01,FORMULA_NOT_FOUND,
1024218|2026-12-01,CALCULATED,102200.0
1024230|2026-12-01,FORMULA_NOT_FOUND,
1024237|2026-12-01,COMPONENT_ERROR,
1024251|2026-12-01,FORMULA_NOT_FOUND,
1024260|2026-12-01,CALCULATED,121180.0
1024262|2026-12-01,SPOT_NOT_CALCULATED,
1024305|2026-12-01,FORMULA_NOT_FOUND,
1024308|2026-12-01,SPOT_NOT_CALCULATED,
1024316|2026-12-01,COMPONENT_ERROR,
1024317|2026-12-01,COMPONENT_ERROR,
1024318|2026-12-01,COMPONENT_ERROR,
1024319|2026-12-01,COMPONENT_ERROR,
1024322|2026-12-01,SPOT_NOT_CALCULATED,
1024328|2026-12-01,SPOT_NOT_CALCULATED,
1024350|2026-12-01,FORMULA_NOT_FOUND,
1024407|2026-12-01,FORMULA_NOT_FOUND,
1024496|2026-12-01,COMPONENT_ERROR,
1024531|2026-12-01,COMPONENT_ERROR,
1024534|2026-12-01,CALCULATED,112615.80837916762
1024540|2026-12-01,FORMULA_NOT_FOUND,
1024566|2026-12-01,COMPONENT_ERROR,
1024567|2026-12-01,COMPONENT_ERROR,
1024568|2026-12-01,FORMULA_NOT_FOUND,
1024611|2026-12-01,FORMULA_NOT_FOUND,
1024668|2026-12-01,FORMULA_NOT_FOUND,
1024669|2026-12-01,FORMULA_NOT_FOUND,
1024686|2026-12-01,CALCULATED,984.259
1024700|2026-12-01,CALCULATED,984.259
1024701|2026-12-01,CALCULATED,984.259
1024704|2026-12-01,CALCULATED,984.259
1024706|2026-12-01,CALCULATED,984.259
1024822|2026-12-01,FORMULA_NOT_FOUND,
1024829|2026-12-01,SPOT_NOT_CALCULATED,
1024856|2026-12-01,FORMULA_NOT_FOUND,
1024857|2026-12-01,SPOT_NOT_CALCULATED,
1025129|2026-12-01,FORMULA_NOT_FOUND,
1025132|2026-12-01,FORMULA_NOT_FOUND,
1025449|2026-12-01,FORMULA_NOT_FOUND,
1025488|2026-12-01,CALCULATED,984.259
1025501|2026-12-01,SPOT_NOT_CALCULATED,
1025745|2026-12-01,SPOT_NOT_CALCULATED,
1025885|2026-12-01,FORMULA_NOT_FOUND,
1025894|2026-12-01,FORMULA_NOT_FOUND,
1025942|2026-12-01,COMPONENT_ERROR,
1025943|2026-12-01,COMPONENT_ERROR,
1025962|2026-12-01,FORMULA_NOT_FOUND,
1026048|2026-12-01,CALCULATED,104390.0
1026207|2026-12-01,CALCULATED,100964.11
1026255|2026-12-01,CALCULATED,74150.53519571506
1026310|2026-12-01,SPOT_NOT_CALCULATED,
1026339|2026-12-01,SPOT_NOT_CALCULATED,
1026488|2026-12-01,FORMULA_NOT_FOUND,
1026608|2026-12-01,FORMULA_NOT_FOUND,
1026842|2026-12-01,CALCULATED,121180.0
1026880|2026-12-01,FORMULA_NOT_FOUND,
1026924|2026-12-01,SPOT_NOT_CALCULATED,
1026938|2026-12-01,SPOT_NOT_CALCULATED,
1027083|2026-12-01,FORMULA_NOT_FOUND,
1027137|2026-12-01,SPOT_NOT_CALCULATED,
1027180|2026-12-01,FORMULA_NOT_FOUND,
1027236|2026-12-01,SPOT_NOT_CALCULATED,
1027294|2026-12-01,COMPONENT_ERROR,
1027355|2026-12-01,COMPONENT_ERROR,
1027356|2026-12-01,FORMULA_NOT_FOUND,
1027363|2026-12-01,COMPONENT_ERROR,
1027442|2026-12-01,CALCULATED,984.259
1027568|2026-12-01,FORMULA_NOT_FOUND,
1027973|2026-12-01,FORMULA_NOT_FOUND,
1027986|2026-12-01,FORMULA_NOT_FOUND,
1028100|2026-12-01,CALCULATED,1034.1345721326204
1028420|2026-12-01,COMPONENT_ERROR,
1028421|2026-12-01,COMPONENT_ERROR,
1028422|2026-12-01,COMPONENT_ERROR,
1028494|2026-12-01,SPOT_NOT_CALCULATED,
1028854|2026-12-01,FORMULA_NOT_FOUND,
1029091|2026-12-01,FORMULA_NOT_FOUND,
1029116|2026-12-01,FORMULA_NOT_FOUND,
1031251|2026-12-01,FORMULA_NOT_FOUND,
1032221|2026-12-01,CALCULATED,102942.4246
1032223|2026-12-01,FORMULA_NOT_FOUND,
1032243|2026-12-01,COMPONENT_ERROR,
1032247|2026-12-01,CALCULATED,112962.55953434174
1032258|2026-12-01,COMPONENT_ERROR,
1032263|2026-12-01,FORMULA_NOT_FOUND,
