"Формула","Номер терма в формуле","Вид условий","Имя переменной","Действительно с","Действительно по","Тип фиксированного терма","Значение","Валюта","Имя котировки","Вид котировки","Правило расчета","Правило опред. периода: валютный курс","Прав. опред. периода","Вид расчета терма","Фактор 1","Фактор 2","Происхождение котировки"
"Z900028973","50","ZTRM","S","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900028973","60","ZTRM","Z","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900028973","70","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.146","","","","1","YC102","YQ100","2","0","0",""
"Z900028973","80","ZTRM","B","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.292","","","","1","YC102","YQ100","2","0","0",""
"Z900028973","90","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","204.4","","","","1","YC102","YQ100","2","0","0",""
"Z900028973","100","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.7665","","","","1","YC102","YQ100","2","0","0",""
"Z900028973","110","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026890","30","ZTRM","D","2000-01-01 00:00:00","2027-01-31 23:59:59","C","0.8395","","","","1","YC102","YQ100","2","0","0",""
"Z900026890","60","ZTRM","VAT","2000-01-01 00:00:00","2027-01-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026890","70","ZTRM","D1","2000-01-01 00:00:00","2027-01-31 23:59:59","H","73","","","","1","YC102","YQ100","2","0","0",""
"Z900026890","80","ZTRM","SPOT","2000-01-01 00:00:00","2027-01-31 23:59:59","H","87719.6105","","","","1","YC102","YQ100","2","0","0",""
"Z900025747","110","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.657","","","","1","YC202","YQ100","2","0","0",""
"Z900025747","120","ZTRM","EXW_CFD_34","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","OMT FCA PFO","AV","1","YC202","YQ100","2","0","0","OK"
"Z900029026","30","ZTRM","A","2000-01-01 00:00:00","2027-01-31 23:59:59","H","0.7154","","","","1","YC200","YQ200","2","0","0",""
"Z900029026","40","ZTRM","X","2000-01-01 00:00:00","2027-01-31 23:59:59","H","62050","","","","1","YC200","YQ200","2","0","0",""
"Z900025770","10","ZTRM","Q","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT FOB NEASIA_02","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900025770","30","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","H","58.4","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","50","ZTRM","CUR_$","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900025770","60","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","100","ZTRM","D1","2000-01-01 00:00:00","2026-12-31 23:59:59","E","2190","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","110","ZTRM","D2","2000-01-01 00:00:00","2026-12-31 23:59:59","E","3650","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","130","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","B","219","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","140","ZTRM","Q1","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","TURKEY_3","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025770","150","ZTRM","L1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","21.9","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","160","ZTRM","F1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","116.8","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","170","ZTRM","05","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","180","ZTRM","09","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.657","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","200","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","210","ZTRM","ETPRICE","2000-01-01 00:00:00","2026-12-31 23:59:59","H","121691","","","","1","YC102","YQ100","2","0","0",""
"Z900025770","220","ZTRM","J","2000-01-01 00:00:00","2026-12-31 23:59:59","C","9563","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","10","ZTRM","Q","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT FOB NEASIA_02","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900025774","30","ZTRM","L","2000-01-01 00:00:00","2026-12-31 23:59:59","H","58.4","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","50","ZTRM","CUR_$","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900025774","60","ZTRM","N","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","100","ZTRM","D1","2000-01-01 00:00:00","2026-12-31 23:59:59","E","2190","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","110","ZTRM","D2","2000-01-01 00:00:00","2026-12-31 23:59:59","E","3650","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","130","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","B","219","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","140","ZTRM","Q1","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","TURKEY_3","AV","1","YC102","YQ100","2","0","0","CO"
"Z900025774","150","ZTRM","L1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","21.9","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","160","ZTRM","F1","2000-01-01 00:00:00","2026-12-31 23:59:59","B","116.8","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","170","ZTRM","05","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.365","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","180","ZTRM","09","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.657","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","200","ZTRM","X","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","210","ZTRM","ETPRICE","2000-01-01 00:00:00","2026-12-31 23:59:59","H","121691","","","","1","YC102","YQ100","2","0","0",""
"Z900025774","220","ZTRM","J","2000-01-01 00:00:00","2026-12-31 23:59:59","C","11023","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","50","ZTRM","P","2000-01-01 00:00:00","2026-12-31 23:59:59","H","7300","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","60","ZTRM","NDS","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","70","ZTRM","W","2000-01-01 00:00:00","2026-12-31 23:59:59","H","4960.642","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","80","ZTRM","D","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YQ100","2","0","0","ZZ"
"Z900029033","90","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.6059","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","100","ZTRM","CUR_€_₱_M","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000003","Z0001","1","YC102","YQ100","2","0","0","ZZ"
"Z900029033","110","ZTRM","CONTR_FD_NWE_14","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","&CONTR FD NWE_14","AVR","1","YC102","YQ100","2","0","0","IE"
"Z900029033","120","ZTRM","O","2000-01-01 00:00:00","2026-12-31 23:59:59","H","2.19","","","","1","YC102","YQ100","2","0","0",""
"Z900029033","130","ZTRM","SPOTCFR_NEASIA_05","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","&SPOTCFR NEASIA_05","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900029033","140","ZTRM","CONTRDELIVERED_01","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","&CONTRDELIVERED_01","AV","1","YC102","YQ100","2","0","0","IL"
"Z900026490","10","ZTRM","P","2000-01-01 00:00:00","2027-01-31 23:59:59","1","","","BRG FOB RDAM_02","AVR","1","YC102","YQ100","2","0","0","PN"
"Z900026490","50","ZTRM","CUR_$","2000-01-01 00:00:00","2027-01-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026490","70","ZTRM","X","2000-01-01 00:00:00","2027-01-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026490","80","ZTRM","M","2000-01-01 00:00:00","2027-01-31 23:59:59","H","365","","","","1","YC102","YQ100","2","0","0",""
"Z900026495","10","ZTRM","P","2000-01-01 00:00:00","2027-01-31 23:59:59","1","","","BRG FOB RDAM_02","AVR","1","YC102","YQ100","2","0","0","PN"
"Z900026495","50","ZTRM","CUR_$","2000-01-01 00:00:00","2027-01-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026495","70","ZTRM","X","2000-01-01 00:00:00","2027-01-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026495","80","ZTRM","M","2000-01-01 00:00:00","2027-01-31 23:59:59","H","365","","","","1","YC102","YQ100","2","0","0",""
"Z900026497","10","ZTRM","P","2000-01-01 00:00:00","2027-01-31 23:59:59","1","","","BRG FOB RDAM_02","AVR","1","YC102","YQ100","2","0","0","PN"
"Z900026497","50","ZTRM","CUR_$","2000-01-01 00:00:00","2027-01-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900026497","70","ZTRM","X","2000-01-01 00:00:00","2027-01-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900026497","80","ZTRM","M","2000-01-01 00:00:00","2027-01-31 23:59:59","H","365","","","","1","YC102","YQ100","2","0","0",""
"Z900026503","40","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.292","","","","1","YC102","YQ100","2","0","0",""
"Z900026503","60","ZTRM","M","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.438","","","","1","YC102","YQ100","2","0","0",""
"Z900026503","70","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73","","","","1","YC102","YQ100","2","0","0",""
"Z900026503","80","ZTRM","B","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.0511","","","","1","YC102","YQ100","2","0","0",""
"Z900026503","90","ZTRM","BEN","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","BENZENE FCA","AVR","1","YC102","YQ100","2","0","0","AR"
"Z900026503","100","ZTRM","TOL","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","TOLUENE FCA","AVR","1","YC102","YQ100","2","0","0","AR"
"Z900026505","40","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.292","","","","1","YC102","YQ100","2","0","0",""
"Z900026505","60","ZTRM","M","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.438","","","","1","YC102","YQ100","2","0","0",""
"Z900026505","70","ZTRM","EXW_02","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","BENZENE FCA","AVR","1","YC102","YQ100","2","0","0","AR"
"Z900026505","80","ZTRM","EXW_03","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","TOLUENE FCA","AVR","1","YC102","YQ100","2","0","0","AR"
"Z900024652","10","ZTRM","BOPP_FILM","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CMP_06","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900024652","20","ZTRM","A","2000-01-01 00:00:00","2026-12-31 23:59:59","H","21.9","","","","1","YC102","YQ100","2","0","0",""
"Z900024652","30","ZTRM","B","2000-01-01 00:00:00","2026-12-31 23:59:59","H","68.62","","","","1","YC102","YQ100","2","0","0",""
"Z900024652","40","ZTRM","C","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900024652","50","ZTRM","D","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900024652","60","ZTRM","E","2000-01-01 00:00:00","2026-12-31 23:59:59","H","6752.5","","","","1","YC102","YQ100","2","0","0",""
"Z900027224","20","ZTRM","A","2000-01-01 00:00:00","2027-12-31 23:59:59","H","0.71905","","","","1","YC100","YQ100","2","0","0",""
"Z900027224","30","ZTRM","B","2000-01-01 00:00:00","2027-12-31 23:59:59","H","2190","","","","1","YC100","YQ100","2","0","0",""
"Z900027224","40","ZTRM","ETP","2000-01-01 00:00:00","2027-12-31 23:59:59","7","","","","","1","YC100","YQ100","2","0","0",""
"Z900024968","10","ZTRM","SPOT_CFR_NEASIA_06","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR NEASIA_06","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900024968","20","ZTRM","K1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.511","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","30","ZTRM","SPOT_CFR_CHINA_03","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT CFR CHINA_03","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900024968","40","ZTRM","K2","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.219","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","100","ZTRM","FEE","2000-01-01 00:00:00","2026-12-31 23:59:59","H","565.75","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","110","ZTRM","CUR_$","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900024968","120","ZTRM","VAT","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","130","ZTRM","V","2000-01-01 00:00:00","2026-12-31 23:59:59","H","","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","140","ZTRM","Z","2000-01-01 00:00:00","2026-12-31 23:59:59","H","","","","","1","YC102","YQ100","2","0","0",""
"Z900024968","150","ZTRM","Z1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.2117","","","","1","YC102","YQ100","2","0","0",""
"Z900027858","40","ZTRM","CNY","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000012","Z0001","1","YC100","YC100","2","0","0","ZZ"
"Z900027858","50","ZTRM","EXW_CHINA_S_06","2000-01-01 00:00:00","2028-12-31 23:59:59","1","","","EXW CHINA S_06","AVR","1","YC100","YQ100","2","0","0","IA"
"Z900027858","60","ZTRM","S","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.6935","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","70","ZTRM","T","2000-01-01 00:00:00","2028-12-31 23:59:59","B","7.3","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","80","ZTRM","C","2000-01-01 00:00:00","2028-12-31 23:59:59","H","254.04","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","90","ZTRM","I","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.73","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","120","ZTRM","Y","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.2117","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","130","ZTRM","T1","2000-01-01 00:00:00","2028-12-31 23:59:59","B","67.89","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","140","ZTRM","P","2000-01-01 00:00:00","2028-12-31 23:59:59","D","0.803","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","150","ZTRM","T2","2000-01-01 00:00:00","2028-12-31 23:59:59","B","8428.58","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","160","ZTRM","USD","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900027858","170","ZTRM","U","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.01095","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","180","ZTRM","A","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.0219","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","190","ZTRM","R","2000-01-01 00:00:00","2028-12-31 23:59:59","H","10455.06","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","200","ZTRM","T3","2000-01-01 00:00:00","2028-12-31 23:59:59","H","3039.72","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","210","ZTRM","N","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.0511","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","220","ZTRM","Z","2000-01-01 00:00:00","2028-12-31 23:59:59","H","56191.02","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","230","ZTRM","NDS","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.8906","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","240","ZTRM","K","2000-01-01 00:00:00","2028-12-31 23:59:59","H","2956.5","","","","1","YC100","YQ100","2","0","0",""
"Z900027858","250","ZTRM","NDS1","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.8249","","","","1","YC100","YQ100","2","0","0",""
"Z900024989","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2026-12-31 23:59:59","1","","","SPOT FOB CHINA_01","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900024989","30","ZTRM","F","2000-01-01 00:00:00","2026-12-31 23:59:59","C","42.34","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","40","ZTRM","CD","2000-01-01 00:00:00","2026-12-31 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","50","ZTRM","CUR_$","2000-01-01 00:00:00","2026-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900024989","60","ZTRM","VAT","2000-01-01 00:00:00","2026-12-31 23:59:59","A","0.8906","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","70","ZTRM","T","2000-01-01 00:00:00","2026-12-31 23:59:59","B","5037","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","80","ZTRM","2","2000-01-01 00:00:00","2026-12-31 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","90","ZTRM","T1","2000-01-01 00:00:00","2026-12-31 23:59:59","H","2628","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","100","ZTRM","AG","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.73219","","","","1","YC102","YQ100","2","0","0",""
"Z900024989","110","ZTRM","PK","2000-01-01 00:00:00","2026-12-31 23:59:59","H","0.739001","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2028-12-31 23:59:59","1","","","SPOT FOB CHINA_01","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900022780","30","ZTRM","F","2000-01-01 00:00:00","2028-12-31 23:59:59","C","58.911","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","40","ZTRM","CD","2000-01-01 00:00:00","2028-12-31 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","50","ZTRM","CUR_$","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900022780","60","ZTRM","VAT","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","70","ZTRM","T","2000-01-01 00:00:00","2028-12-31 23:59:59","B","5256","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","80","ZTRM","2","2000-01-01 00:00:00","2028-12-31 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","90","ZTRM","X","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.63291","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","100","ZTRM","Y","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.09709","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","110","ZTRM","P","2000-01-01 00:00:00","2028-12-31 23:59:59","H","80739.8104","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","120","ZTRM","O","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.6935","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","130","ZTRM","40000","2000-01-01 00:00:00","2028-12-31 23:59:59","H","29200","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","140","ZTRM","T1","2000-01-01 00:00:00","2028-12-31 23:59:59","H","2920","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","160","ZTRM","AG","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.7373","","","","1","YC102","YQ100","2","0","0",""
"Z900022780","170","ZTRM","PK","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.7489","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","10","ZTRM","SPOT_FOB_CHINA_01","2000-01-01 00:00:00","2028-12-31 23:59:59","1","","","SPOT FOB CHINA_01","AVR","1","YC102","YQ100","2","0","0","IA"
"Z900022779","30","ZTRM","F","2000-01-01 00:00:00","2028-12-31 23:59:59","C","58.911","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","40","ZTRM","CD","2000-01-01 00:00:00","2028-12-31 23:59:59","D","0.7592","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","50","ZTRM","CUR_$","2000-01-01 00:00:00","2028-12-31 23:59:59","5","","","ZF0000000000000002","Z0001","1","YC102","YC102","2","0","0","ZZ"
"Z900022779","60","ZTRM","VAT","2000-01-01 00:00:00","2028-12-31 23:59:59","A","0.876","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","70","ZTRM","T","2000-01-01 00:00:00","2028-12-31 23:59:59","B","5256","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","80","ZTRM","2","2000-01-01 00:00:00","2028-12-31 23:59:59","H","1.46","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","90","ZTRM","T1","2000-01-01 00:00:00","2028-12-31 23:59:59","H","2920","","","","1","YC102","YQ100","2","0","0",""
"Z900022779","100","ZTRM","AG","2000-01-01 00:00:00","2028-12-31 23:59:59","H","0.7373","","","","1","YC102","YQ100","2","0","0",""
