"row_id","period","customer_asv","customer","mtr_nsi_code","mtr_nsi_name","contract","currency","forecast","country","region","market","client_id","client_name"
"1033369","2026-12-01 00:00:00","280832","PGI NONWOVENS(CHINA)CO.,LTD","1062986","Полипропилен, марка SIBEX PP H350 FF/3 ТУ 20.16.51-007-81060768-2018","Formula","USD","735","China","Beijing","Китай","CL-10203","Клиент 203"
"1033371","2026-12-01 00:00:00","103623","ООО ""СЛТ АКВА""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","195.5","Russian Federation","The Samara Area","Россия","CL-10004","Клиент 004"
"1033381","2026-12-01 00:00:00","26820","ООО ""ПРОМЫШЛЕННАЯ УПАКОВКА ШАХТЫ""","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","RUB","242","Russian Federation","The Rostov Area","Россия","CL-10181","Клиент 181"
"1033446","2026-12-01 00:00:00","238987","ООО ""РГК""","1062971","Полипропилен, марка SIBEX PP I003 EX/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","100","Russian Federation","Tatarstan Republic","Россия","CL-10160","Клиент 160"
"1033455","2026-12-01 00:00:00","32619","ООО ""ПЛАСТИК""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","469.3","Russian Federation","The Orenburg Area","Россия","CL-10284","Клиент 284"
"1033466","2026-12-01 00:00:00","336830","ООО ""МАСШТАБ-СТРОЙ ДВ""","1005972","Полиэтилен, марка HD 03580 SB ТУ 20.16.10-006-81060768-2018","Spot","RUB","8.25","Russian Federation","Primorye Territory","Россия","CL-10303","Клиент 303"
"1033478","2026-12-01 00:00:00","293683","ООО ""СТМ-РЕШЕНИЯ""","1005972","Полиэтилен, марка HD 03580 SB ТУ 20.16.10-006-81060768-2018","Spot","RUB","20","Russian Federation","Primorye Territory","Россия","CL-10221","Клиент 221"
"1033510","2026-12-01 00:00:00","26821","ООО ""ПРОМУПАК ДЕДОВСК""","1006121","Полипропилен, марка PP H030 GP/3, ТУ 20.16.51-007-81060768-2018","Formula","RUB","556.2","Russian Federation","The Moscow Area","Россия","CL-10182","Клиент 182"
"1033558","2026-12-01 00:00:00","313709","ARCPLAST PLASTIK SANAYI ANONIM SIRKETI","1232999","Полипропилен, марка PP H030 GP/7 СТ ТОО 50391885-01-2022","Formula","USD","167","Turkey","Ankara","Турция","CL-10270","Клиент 270"
"1033573","2026-12-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","1062985","Полипропилен, марка SIBEX PP H270 FF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","405","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1033604","2026-12-01 00:00:00","66829","ОАО ""СветлогорскХимволокно""","226834","Полипропилен, марка SIBEX PP H033 FF/3, ТУ 2211-006-93911504-2015","Formula","RUB","180","Belarus","Minskaya oblast","Belarus","CL-10367","Клиент 367"
"1033621","2026-12-01 00:00:00","17357","ООО ""ИСРАТЭК С""","1062976","Полипропилен, марка SIBEX PP H031 BF/3 ТУ 20.16.51-007-81060768-2018","Formula","RUB","1386","Russian Federation","The Moscow Area","Россия","CL-10134","Клиент 134"
"1033634","2026-12-01 00:00:00","146790","ООО ""ЛУЧ""","1005995","Полиэтилен, марка HD 80520 FE ТУ 20.16.10-006-81060768-2018","Formula","RUB","110.77","Russian Federation","Tatarstan Republic","Россия","CL-10077","Клиент 077"
"1033636","2026-12-01 00:00:00","312279","CHEMICAL TRADING VIETNAM COMPANY LIMITED","226917","Полипропилен, марка PP H120 GP/3, ТУ 2211-006-93911504-2015","Spot","USD","200","Vietnam","Hanoi","Вьетнам","CL-10269","Клиент 269"
"1033637","2026-12-01 00:00:00","17543","ООО ""ПК КОНТУР""","159861","Полипропилен, марка SIBEX PP R003 EX/1 ТУ 2211-112-70353562-2015","Formula","RUB","18","Russian Federation","The Sverdlovsk Area","Россия","CL-10137","Клиент 137"
"1033657","2026-12-01 00:00:00","331606","ООО ""ПРОГРЕССУС""","1005995","Полиэтилен, марка HD 80520 FE ТУ 20.16.10-006-81060768-2018","Spot","RUB","85.5","Russian Federation","Khabarovsk Territory","Россия","CL-10291","Клиент 291"
"1033668","2026-12-01 00:00:00","15702","ООО ""ЕВРОПОЛИМЕР""","176320","Полиэтилен, марка PE LD03210 FE ТУ 20.16.10-111-70353562-2016","Formula","RUB","400.919","Russian Federation","The Rostov Area","Россия","CL-10097","Клиент 097"
"1033673","2026-12-01 00:00:00","72269","АО ""ГЕОРГ ПОЛИМЕР""","739869","Полипропилен, марка PP H030 GP/2 ТУ 2211-001-14596232-2012","Formula","RUB","170","Russian Federation","The Moscow Area","Россия","CL-10377","Клиент 377"
"1033693","2026-12-01 00:00:00","316224","ООО ""ДКУ""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","44","Russian Federation","The Kemerovo Area","RF + CIS","CL-10273","Клиент 273"
"1033755","2026-12-01 00:00:00","286901","ООО ""СИТИ БУНКЕР""","1046019","Смола пиролизная тяжелая ТУ 20.59.59-015-81060768-2019","Formula","RUB","1040","Russian Federation","The Leningrad Area","RF + CIS","CL-10211","Клиент 211"
"1033847","2026-12-01 00:00:00","52465","ООО ""ЛАБ ИНДАСТРИЗ""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","286","Russian Federation","Perm Territory","RF + CIS","CL-10348","Клиент 348"
"1033901","2026-12-01 00:00:00","275092","АО ""ПОЗИС""","1182355","АБС-пластик, марка ABS 2332 ТУ 2214-159-05766801-2011","Formula","RUB","22","Russian Federation","Tatarstan Republic","RF + CIS","CL-10198","Клиент 198"
"1033914","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","44","Russian Federation","Krasnoyarsk Territor","RF + CIS","CL-10096","Клиент 096"
"1033975","2026-12-01 00:00:00","123853","ОАО ""Беларуськалий""","1362152","Полиэфир простой ПЭГ-400 ТУ 20.16.40-255-05766801-2022","Formula","RUB","40","Belarus","Minskaya oblast","RF + CIS","CL-10034","Клиент 034"
"1033986","2026-12-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","520","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10209","Клиент 209"
"1034005","2026-12-01 00:00:00","296820","ООО ""ФОРМАПЛАСТ-К""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Russian Federation","The Moscow Area","RF + CIS","CL-10235","Клиент 235"
"1034006","2026-12-01 00:00:00","52912","ООО ""ЭРА""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","88","Russian Federation","The Ryazan Area","RF + CIS","CL-10349","Клиент 349"
"1034009","2026-12-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","132","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034046","2026-12-01 00:00:00","9999","АО ""ПЕТРУС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","25","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10399","Клиент 399"
"1034066","2026-12-01 00:00:00","297437","ООО ""МЕЗОН""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","66","Russian Federation","The Novosibirsk Area","RF + CIS","CL-10240","Клиент 240"
"1034068","2026-12-01 00:00:00","235418","РИОНА СИЭМЖИ ООО","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","154","Belarus","Brestskaya oblast","RF + CIS","CL-10157","Клиент 157"
"1034078","2026-12-01 00:00:00","50632","ООО ""САФПЛАСТ""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","21","Russian Federation","Tatarstan Republic","RF + CIS","CL-10345","Клиент 345"
"1034150","2026-12-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","132","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034179","2026-12-01 00:00:00","155424","ООО ""СИНТЕЗ ОКА-ПОЛИУРЕТАН""","213299","Пропилена окись техническая, сорт высший, ГОСТ 23001-88","Formula","RUB","280","Russian Federation","The Nizhniy Novgorod","RF + CIS","CL-10095","Клиент 095"
"1034187","2026-12-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1197228","Полистирол, марка 585 ТУ 20.16.20-224-05766801-2020 цил.гр","Formula","RUB","44","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034200","2026-12-01 00:00:00","3302","ООО ПРЕДПРИЯТИЕ ""ПОЛИХИМ-ВОРОНЕЖ""","214209","Ацетон технический, сорт высший, ГОСТ 2768-84","Formula","RUB","55","Russian Federation","Tatarstan Republic","RF + CIS","CL-10287","Клиент 287"
"1034211","2026-12-01 00:00:00","67444","ООО ""ОНИКС""","1182568","Полистирол, марка 525M ТУ 20.16.20-224-05766801-2020","Formula","RUB","300","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
"1034213","2026-12-01 00:00:00","67444","ООО ""ОНИКС""","1197227","Полистирол, марка 585 ТУ 20.16.20-224-05766801-2020 сфер.гр","Formula","RUB","400","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
"1034214","2026-12-01 00:00:00","67444","ООО ""ОНИКС""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","500","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
"1034215","2026-12-01 00:00:00","67444","ООО ""ОНИКС""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","500","Russian Federation","Tatarstan Republic","RF + CIS","CL-10369","Клиент 369"
"1034246","2026-12-01 00:00:00","296820","ООО ""ФОРМАПЛАСТ-К""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","506","Russian Federation","The Moscow Area","RF + CIS","CL-10235","Клиент 235"
"1034253","2026-12-01 00:00:00","316224","ООО ""ДКУ""","1182561","Полистирол, марка 30FEB ТУ 20.16.20-224-05766801-2020","Formula","RUB","992.25","Russian Federation","The Moscow Area","RF + CIS","CL-10273","Клиент 273"
"1034254","2026-12-01 00:00:00","316224","ООО ""ДКУ""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","176","Russian Federation","The Kaluga Area","RF + CIS","CL-10273","Клиент 273"
"1034255","2026-12-01 00:00:00","231046","ООО ""КАДО-ПРИМ""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","66","Russian Federation","The Moscow Area","RF + CIS","CL-10154","Клиент 154"
"1034256","2026-12-01 00:00:00","235418","РИОНА СИЭМЖИ ООО","1182567","Полистирол, марка 525 ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Belarus","Brestskaya oblast","RF + CIS","CL-10157","Клиент 157"
"1034306","2026-12-01 00:00:00","15710","ООО ""ПОЛИЭР""","1182580","Полистирол, марка 945E ТУ 20.16.20-224-05766801-2020","Formula","RUB","154","Russian Federation","The Yaroslavl Area","RF + CIS","CL-10098","Клиент 098"
"1034307","2026-12-01 00:00:00","15710","ООО ""ПОЛИЭР""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","154","Russian Federation","The Yaroslavl Area","RF + CIS","CL-10098","Клиент 098"
"1034310","2026-12-01 00:00:00","234216","ООО ""ПЛАТТЕН""","1182568","Полистирол, марка 525M ТУ 20.16.20-224-05766801-2020","Formula","RUB","90","Russian Federation","The Moscow Area","RF + CIS","CL-10155","Клиент 155"
"1034349","2026-12-01 00:00:00","17142","ООО ""ГРАЙНЕР ПЭКЭДЖИН""","1182578","Полистирол, марка 825ES ТУ 20.16.20-224-05766801-2020","Formula","RUB","189","Russian Federation","The Vladimir Area","RF + CIS","CL-10130","Клиент 130"
"1034363","2026-12-01 00:00:00","298409","ЗАО ""АТЛАНТ""","1182355","АБС-пластик, марка ABS 2332 ТУ 2214-159-05766801-2011","Formula","RUB","44","Belarus","Minskaya oblast","RF + CIS","CL-10246","Клиент 246"
"1034376","2026-12-01 00:00:00","296619","ООО ""ТЕПЛО-СЕРВИС""","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Formula","RUB","100","Russian Federation","Tatarstan Republic","RF + CIS","CL-10232","Клиент 232"
"1034458","2026-12-01 00:00:00","347072","ПАО ""ИЭК ХОЛДИНГ""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","44","Russian Federation","The Tula Area","RF + CIS","CL-10314","Клиент 314"
"1034459","2026-12-01 00:00:00","347072","ПАО ""ИЭК ХОЛДИНГ""","1182568","Полистирол, марка 525M ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Russian Federation","The Tula Area","RF + CIS","CL-10314","Клиент 314"
"1034520","2026-12-01 00:00:00","296923","ИП ЕВТУШЕНКО ИРИНА МАРКОВНА","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Russian Federation","Krasnodar Territory","RF + CIS","CL-10238","Клиент 238"
"1034703","2026-12-01 00:00:00","276526","ООО ""НЕПТУН""","1182577","Полистирол, марка 825 ТУ 20.16.20-224-05766801-2020","Formula","RUB","22","Russian Federation","The Vladimir Area","RF + CIS","CL-10199","Клиент 199"
"1034758","2026-12-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","140","Russian Federation","The Moscow Area","RF + CIS","CL-10209","Клиент 209"
"1034849","2026-12-01 00:00:00","57414","ООО ""ЕВРОПЭТ""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","154","Russian Federation","The Moscow Area","RF + CIS","CL-10356","Клиент 356"
"1034854","2026-12-01 00:00:00","11291","ООО ""ДХЗ - ПРОИЗВОДСТВО""","1492358","Тетрамеры пропилена сорт первый ТС НКНХ-004-2023","Formula","RUB","80","Russian Federation","Tatarstan Republic","RF + CIS","CL-10014","Клиент 014"
"1034859","2026-12-01 00:00:00","230406","АО ""НГ КЕМИКАЛЗ""","408965","Концентрат спиртово-эфирный, марка А, ТУ 2422-012-53505711-2005","Formula","RUB","23","Russian Federation","Jamalo-Nenekchky Aut","RF + CIS","CL-10152","Клиент 152"
"1034868","2026-12-01 00:00:00","286901","ООО ""СИТИ БУНКЕР""","241582","Остаток кубовый нефтехимии КОН-92 (смола нефтяная тяжелая) ТУ 38.48424318-03-2000","Formula","RUB","336","Russian Federation","The Leningrad Area","RF + CIS","CL-10211","Клиент 211"
"1034886","2026-12-01 00:00:00","50711","ОАО ""Могилевхимволокно""","723863","Кислота терефталевая очищенная г/п ТУ 2477-012-00209421-2003","Formula","RUB","1700","Belarus","Mogilevskaya oblast","RF + CIS","CL-10346","Клиент 346"
"1034910","2026-12-01 00:00:00","316224","ООО ""ДКУ""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","132","Russian Federation","The Kaluga Area","RF + CIS","CL-10273","Клиент 273"
"1034912","2026-12-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","240","Russian Federation","The Moscow Area","RF + CIS","CL-10209","Клиент 209"
"1034958","2026-12-01 00:00:00","135365","ООО ""ЕВРОПЛАСТ-ДОН""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","264","Russian Federation","The Rostov Area","RF + CIS","CL-10059","Клиент 059"
"1034960","2026-12-01 00:00:00","307232","ООО ""ЕВРОПЛАСТ-УРАЛ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","263","Russian Federation","The Sverdlovsk Area","RF + CIS","CL-10262","Клиент 262"
"1034962","2026-12-01 00:00:00","135365","ООО ""ЕВРОПЛАСТ-ДОН""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","220","Russian Federation","The Rostov Area","RF + CIS","CL-10059","Клиент 059"
"1034963","2026-12-01 00:00:00","307232","ООО ""ЕВРОПЛАСТ-УРАЛ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","242","Russian Federation","The Sverdlovsk Area","RF + CIS","CL-10262","Клиент 262"
"1034970","2026-12-01 00:00:00","287629","ООО ""ЧЕРНОГОЛОВСКИЙ ИСТОЧНИК""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","110","Russian Federation","The Moscow Area","RF + CIS","CL-10213","Клиент 213"
"1034998","2026-12-01 00:00:00","11291","ООО ""ДХЗ - ПРОИЗВОДСТВО""","1182642","Фракция альфа-олефинов C12-C14 ТУ 2411-180-05766801-2014","Formula","RUB","96","Russian Federation","Tatarstan Republic","RF + CIS","CL-10014","Клиент 014"
"1035000","2026-12-01 00:00:00","302480","ООО ""ХИМТЕХСЕРВИС""","1180328","Фракция изоолефинов C7-C8 ТУ 20.14.11-241-05766801-2020","Formula","RUB","240","Russian Federation","Tatarstan Republic","RF + CIS","CL-10252","Клиент 252"
"1035016","2026-12-01 00:00:00","286901","ООО ""СИТИ БУНКЕР""","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Formula","RUB","1040","Russian Federation","Tatarstan Republic","RF + CIS","CL-10211","Клиент 211"
"1035018","2026-12-01 00:00:00","70440","ООО ""ПКФ НЕФТЕХИМИК""","1058832","Абсорбент-М, марка D, ТУ 2435-002-39989731-2006 с изм. 1-3","Formula","RUB","20","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10374","Клиент 374"
"1035061","2026-12-01 00:00:00","14954","ООО ""ЗПИ ""АЛЬТЕРНАТИВА""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","20.625","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10085","Клиент 085"
"1035071","2026-12-01 00:00:00","16945","ООО ПКФ ""АТЛАНТИС-ПАК""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","44","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10123","Клиент 123"
"1035099","2026-12-01 00:00:00","11703","ООО ""АВС-КОНТИНЕНТ""","1046019","Смола пиролизная тяжелая ТУ 20.59.59-015-81060768-2019","Formula","RUB","640","Russian Federation","The Leningrad Area","RF + CIS","CL-10021","Клиент 021"
"1035132","2026-12-01 00:00:00","8494","""АЛПЛА"" ООО","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","902","Russian Federation","The Moscow Area","RF + CIS","CL-10391","Клиент 391"
"1035133","2026-12-01 00:00:00","8494","""АЛПЛА"" ООО","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","198","Russian Federation","The Moscow Area","RF + CIS","CL-10391","Клиент 391"
"1035153","2026-12-01 00:00:00","319065","ООО ""ПК ПЭТ-СТАНДАРТ""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","500","Russian Federation","The Tver Area","RF + CIS","CL-10278","Клиент 278"
"1035164","2026-12-01 00:00:00","262328","ООО ""УНИПЛАСТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","350","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10169","Клиент 169"
"1035165","2026-12-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","320","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10209","Клиент 209"
"1035175","2026-12-01 00:00:00","262328","ООО ""УНИПЛАСТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","300","Russian Federation","Highlands-Altay Rep.","RF + CIS","CL-10169","Клиент 169"
"1035186","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","308","Russian Federation","The Sverdlovsk Area","RF + CIS","CL-10096","Клиент 096"
"1035188","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","198","Russian Federation","The Novosibirsk Area","RF + CIS","CL-10096","Клиент 096"
"1035189","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","44","Russian Federation","Krasnoyarsk Territor","RF + CIS","CL-10096","Клиент 096"
"1035190","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","66","Russian Federation","The Rostov Area","RF + CIS","CL-10096","Клиент 096"
"1035191","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","462","Russian Federation","The Sverdlovsk Area","RF + CIS","CL-10096","Клиент 096"
"1035192","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","220","Russian Federation","The Novosibirsk Area","RF + CIS","CL-10096","Клиент 096"
"1035193","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","220","Russian Federation","The Leningrad Area","RF + CIS","CL-10096","Клиент 096"
"1035194","2026-12-01 00:00:00","15674","ООО ""МУЛТОН ПАРТНЕРС""","1602311","Полиэтилентерефталат VIVILEN rPET, г/п, втор. сырья 23,5 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","330","Russian Federation","The Rostov Area","RF + CIS","CL-10096","Клиент 096"
"1035196","2026-12-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","506","Russian Federation","The Moscow Area","RF + CIS","CL-10301","Клиент 301"
"1035198","2026-12-01 00:00:00","336344","ООО ""ИДС БОРЖОМИ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","176","Russian Federation","The Moscow Area","RF + CIS","CL-10301","Клиент 301"
"1035228","2026-12-01 00:00:00","2590","ООО ""ПОЛИПЛАСТ НОВОМОСКОВСК""","777801","Раствор водный натриевых солей (поли)акриловой кислоты ТУ 2432-050-52470175-2013","Formula","RUB","450","Russian Federation","The Tula Area","RF + CIS","CL-10167","Клиент 167"
"1035233","2026-12-01 00:00:00","348402","ТЕХНИЧЕСКИЙ КЛИЕНТ СПОТ E-COM ЭТП","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Spot","RUB","200","Russian Federation","Tatarstan Republic","RF + CIS","CL-10318","Клиент 318"
"1035253","2026-12-01 00:00:00","19916","АО ""ВБД""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Samara Area","RF + CIS","CL-10145","Клиент 145"
"1035254","2026-12-01 00:00:00","54112","ООО ""ПЕПСИКО ХОЛДИНГС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","66","Russian Federation","The Sverdlovsk Area","RF + CIS","CL-10351","Клиент 351"
"1035255","2026-12-01 00:00:00","54112","ООО ""ПЕПСИКО ХОЛДИНГС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","44","Russian Federation","The Omsk Area","RF + CIS","CL-10351","Клиент 351"
"1035256","2026-12-01 00:00:00","54112","ООО ""ПЕПСИКО ХОЛДИНГС""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","220","Russian Federation","The Samara Area","RF + CIS","CL-10351","Клиент 351"
"1035281","2026-12-01 00:00:00","319065","ООО ""ПК ПЭТ-СТАНДАРТ""","1203330","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 13,3 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","300","Russian Federation","The Ryazan Area","RF + CIS","CL-10278","Клиент 278"
"1035374","2026-12-01 00:00:00","338237","ООО ""РУС-ОЙЛЭКС""","1464690","Абсорбент 50/370 марка Б, ТУ 20.14.11-244-05766801-2020 изм.2","Formula","RUB","400","Russian Federation","Tatarstan Republic","RF + CIS","CL-10304","Клиент 304"
"1035375","2026-12-01 00:00:00","338237","ООО ""РУС-ОЙЛЭКС""","241582","Остаток кубовый нефтехимии КОН-92 (смола нефтяная тяжелая) ТУ 38.48424318-03-2000","Formula","RUB","96","Russian Federation","The Leningrad Area","RF + CIS","CL-10304","Клиент 304"
"1035379","2026-12-01 00:00:00","338237","ООО ""РУС-ОЙЛЭКС""","1182293","Смола пиролизная тяжелая, марка А ТУ 20.59.59-128-05766801-2017","Formula","RUB","800","Russian Federation","The Leningrad Area","RF + CIS","CL-10304","Клиент 304"
"1035433","2026-12-01 00:00:00","19916","АО ""ВБД""","1596835","Полиэтилентерефталат VIVILEN rPET г/п втор сырья 30 % ТУ 20.16.40-021-39989731-2021","Formula","RUB","88","Russian Federation","The Omsk Area","RF + CIS","CL-10145","Клиент 145"
"1035435","2026-12-01 00:00:00","285736","ООО ""ПЭТ ПЛАСТ""","407335","Полиэтилентерефталат ПЭТФ, гранулят, ТУ 2226-001-55588670-2007","Formula","RUB","240","Russian Federation","The Tver Area","RF + CIS","CL-10209","Клиент 209"
"1035441","2026-12-01 00:00:00","9999","АО ""ПЕТРУС""","721362","Полиэтилентерефталат высоковязкий гранулят г/п ТУ 2226-008-39989731-2009","Formula","RUB","264","Russian Federation","The Samara Area","RF + CIS","CL-10399","Клиент 399"
